metric_id,metric_name,metric_startdate,metric_enddate,hora,demanda,entidad,fecha_hora,dia,mes,trimestre,anio,dia_semana,es_festivo,es_fin_de_semana
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,0,9189178.3,Sistema,2025-11-27 00:00:00,27,11,4,2025,3,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,1,8856704.85,Sistema,2025-11-27 01:00:00,27,11,4,2025,3,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,2,8628379.23,Sistema,2025-11-27 02:00:00,27,11,4,2025,3,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,3,8515594.83,Sistema,2025-11-27 03:00:00,27,11,4,2025,3,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,4,8622955.92,Sistema,2025-11-27 04:00:00,27,11,4,2025,3,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,5,8852273.75,Sistema,2025-11-27 05:00:00,27,11,4,2025,3,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,6,9158048.93,Sistema,2025-11-27 06:00:00,27,11,4,2025,3,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,7,9621808.14,Sistema,2025-11-27 07:00:00,27,11,4,2025,3,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,8,10065232.89,Sistema,2025-11-27 08:00:00,27,11,4,2025,3,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,9,10388120.0,Sistema,2025-11-27 09:00:00,27,11,4,2025,3,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,10,10794644.43,Sistema,2025-11-27 10:00:00,27,11,4,2025,3,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,11,11064885.03,Sistema,2025-11-27 11:00:00,27,11,4,2025,3,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,12,11069236.58,Sistema,2025-11-27 12:00:00,27,11,4,2025,3,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,13,11118464.83,Sistema,2025-11-27 13:00:00,27,11,4,2025,3,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,14,11220111.44,Sistema,2025-11-27 14:00:00,27,11,4,2025,3,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,15,11240132.02,Sistema,2025-11-27 15:00:00,27,11,4,2025,3,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,16,11115719.95,Sistema,2025-11-27 16:00:00,27,11,4,2025,3,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,17,11172365.81,Sistema,2025-11-27 17:00:00,27,11,4,2025,3,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,18,11555773.7,Sistema,2025-11-27 18:00:00,27,11,4,2025,3,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,19,11467343.74,Sistema,2025-11-27 19:00:00,27,11,4,2025,3,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,20,11225265.52,Sistema,2025-11-27 20:00:00,27,11,4,2025,3,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,21,10724356.78,Sistema,2025-11-27 21:00:00,27,11,4,2025,3,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,22,10108342.72,Sistema,2025-11-27 22:00:00,27,11,4,2025,3,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,23,9501244.39,Sistema,2025-11-27 23:00:00,27,11,4,2025,3,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,0,8999792.77,Sistema,2025-11-28 00:00:00,28,11,4,2025,4,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,1,8702433.94,Sistema,2025-11-28 01:00:00,28,11,4,2025,4,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,2,8472110.84,Sistema,2025-11-28 02:00:00,28,11,4,2025,4,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,3,8370095.72,Sistema,2025-11-28 03:00:00,28,11,4,2025,4,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,4,8477069.0,Sistema,2025-11-28 04:00:00,28,11,4,2025,4,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,5,8776104.3,Sistema,2025-11-28 05:00:00,28,11,4,2025,4,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,6,9036029.68,Sistema,2025-11-28 06:00:00,28,11,4,2025,4,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,7,9522849.89,Sistema,2025-11-28 07:00:00,28,11,4,2025,4,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,8,10033831.2,Sistema,2025-11-28 08:00:00,28,11,4,2025,4,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,9,10288463.53,Sistema,2025-11-28 09:00:00,28,11,4,2025,4,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,10,10502031.07,Sistema,2025-11-28 10:00:00,28,11,4,2025,4,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,11,10690566.66,Sistema,2025-11-28 11:00:00,28,11,4,2025,4,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,12,10515333.28,Sistema,2025-11-28 12:00:00,28,11,4,2025,4,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,13,10489240.55,Sistema,2025-11-28 13:00:00,28,11,4,2025,4,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,14,10542879.57,Sistema,2025-11-28 14:00:00,28,11,4,2025,4,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,15,10525502.84,Sistema,2025-11-28 15:00:00,28,11,4,2025,4,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,16,10488468.17,Sistema,2025-11-28 16:00:00,28,11,4,2025,4,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,17,10610403.98,Sistema,2025-11-28 17:00:00,28,11,4,2025,4,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,18,11032966.97,Sistema,2025-11-28 18:00:00,28,11,4,2025,4,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,19,10852296.65,Sistema,2025-11-28 19:00:00,28,11,4,2025,4,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,20,10598575.67,Sistema,2025-11-28 20:00:00,28,11,4,2025,4,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,21,10156029.91,Sistema,2025-11-28 21:00:00,28,11,4,2025,4,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,22,9551828.66,Sistema,2025-11-28 22:00:00,28,11,4,2025,4,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,23,9030475.6,Sistema,2025-11-28 23:00:00,28,11,4,2025,4,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,0,8516999.08,Sistema,2025-11-29 00:00:00,29,11,4,2025,5,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,1,8256956.82,Sistema,2025-11-29 01:00:00,29,11,4,2025,5,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,2,8033346.27,Sistema,2025-11-29 02:00:00,29,11,4,2025,5,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,3,7873351.31,Sistema,2025-11-29 03:00:00,29,11,4,2025,5,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,4,7895067.58,Sistema,2025-11-29 04:00:00,29,11,4,2025,5,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,5,7991898.78,Sistema,2025-11-29 05:00:00,29,11,4,2025,5,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,6,8181571.19,Sistema,2025-11-29 06:00:00,29,11,4,2025,5,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,7,8637827.06,Sistema,2025-11-29 07:00:00,29,11,4,2025,5,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,8,9080407.72,Sistema,2025-11-29 08:00:00,29,11,4,2025,5,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,9,9379118.49,Sistema,2025-11-29 09:00:00,29,11,4,2025,5,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,10,9639549.45,Sistema,2025-11-29 10:00:00,29,11,4,2025,5,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,11,9803467.23,Sistema,2025-11-29 11:00:00,29,11,4,2025,5,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,12,9705942.5,Sistema,2025-11-29 12:00:00,29,11,4,2025,5,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,13,9595597.74,Sistema,2025-11-29 13:00:00,29,11,4,2025,5,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,14,9494356.42,Sistema,2025-11-29 14:00:00,29,11,4,2025,5,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,15,9484255.62,Sistema,2025-11-29 15:00:00,29,11,4,2025,5,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,16,9559847.99,Sistema,2025-11-29 16:00:00,29,11,4,2025,5,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,17,9821445.7,Sistema,2025-11-29 17:00:00,29,11,4,2025,5,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,18,10412963.58,Sistema,2025-11-29 18:00:00,29,11,4,2025,5,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,19,10291872.71,Sistema,2025-11-29 19:00:00,29,11,4,2025,5,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,20,10044886.54,Sistema,2025-11-29 20:00:00,29,11,4,2025,5,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,21,9638593.27,Sistema,2025-11-29 21:00:00,29,11,4,2025,5,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,22,9180519.7,Sistema,2025-11-29 22:00:00,29,11,4,2025,5,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,23,8754168.3,Sistema,2025-11-29 23:00:00,29,11,4,2025,5,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,0,8375516.0,Sistema,2025-11-30 00:00:00,30,11,4,2025,6,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,1,8028427.49,Sistema,2025-11-30 01:00:00,30,11,4,2025,6,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,2,7814875.99,Sistema,2025-11-30 02:00:00,30,11,4,2025,6,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,3,7645089.73,Sistema,2025-11-30 03:00:00,30,11,4,2025,6,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,4,7620628.44,Sistema,2025-11-30 04:00:00,30,11,4,2025,6,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,5,7542652.7,Sistema,2025-11-30 05:00:00,30,11,4,2025,6,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,6,7458107.57,Sistema,2025-11-30 06:00:00,30,11,4,2025,6,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,7,7693469.85,Sistema,2025-11-30 07:00:00,30,11,4,2025,6,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,8,7966502.98,Sistema,2025-11-30 08:00:00,30,11,4,2025,6,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,9,8203983.59,Sistema,2025-11-30 09:00:00,30,11,4,2025,6,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,10,8560501.02,Sistema,2025-11-30 10:00:00,30,11,4,2025,6,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,11,8776471.21,Sistema,2025-11-30 11:00:00,30,11,4,2025,6,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,12,8870870.2,Sistema,2025-11-30 12:00:00,30,11,4,2025,6,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,13,8873735.72,Sistema,2025-11-30 13:00:00,30,11,4,2025,6,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,14,8819211.19,Sistema,2025-11-30 14:00:00,30,11,4,2025,6,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,15,8822303.93,Sistema,2025-11-30 15:00:00,30,11,4,2025,6,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,16,8909416.74,Sistema,2025-11-30 16:00:00,30,11,4,2025,6,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,17,9209932.49,Sistema,2025-11-30 17:00:00,30,11,4,2025,6,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,18,9984131.27,Sistema,2025-11-30 18:00:00,30,11,4,2025,6,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,19,9997273.13,Sistema,2025-11-30 19:00:00,30,11,4,2025,6,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,20,9841655.89,Sistema,2025-11-30 20:00:00,30,11,4,2025,6,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,21,9530081.42,Sistema,2025-11-30 21:00:00,30,11,4,2025,6,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,22,9119853.1,Sistema,2025-11-30 22:00:00,30,11,4,2025,6,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,23,8657890.44,Sistema,2025-11-30 23:00:00,30,11,4,2025,6,False,True
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,0,8295021.34,Sistema,2025-12-01 00:00:00,1,12,4,2025,0,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,1,8040665.7,Sistema,2025-12-01 01:00:00,1,12,4,2025,0,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,2,7834585.99,Sistema,2025-12-01 02:00:00,1,12,4,2025,0,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,3,7692680.43,Sistema,2025-12-01 03:00:00,1,12,4,2025,0,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,4,7855825.33,Sistema,2025-12-01 04:00:00,1,12,4,2025,0,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,5,8171997.85,Sistema,2025-12-01 05:00:00,1,12,4,2025,0,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,6,8459835.6,Sistema,2025-12-01 06:00:00,1,12,4,2025,0,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,7,9019990.76,Sistema,2025-12-01 07:00:00,1,12,4,2025,0,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,8,9497308.4,Sistema,2025-12-01 08:00:00,1,12,4,2025,0,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,9,9820368.87,Sistema,2025-12-01 09:00:00,1,12,4,2025,0,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,10,10091925.88,Sistema,2025-12-01 10:00:00,1,12,4,2025,0,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,11,10408052.16,Sistema,2025-12-01 11:00:00,1,12,4,2025,0,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,12,10352725.11,Sistema,2025-12-01 12:00:00,1,12,4,2025,0,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,13,10413985.99,Sistema,2025-12-01 13:00:00,1,12,4,2025,0,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,14,10555628.59,Sistema,2025-12-01 14:00:00,1,12,4,2025,0,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,15,10587424.58,Sistema,2025-12-01 15:00:00,1,12,4,2025,0,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,16,10429444.37,Sistema,2025-12-01 16:00:00,1,12,4,2025,0,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,17,10508951.49,Sistema,2025-12-01 17:00:00,1,12,4,2025,0,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,18,10939764.86,Sistema,2025-12-01 18:00:00,1,12,4,2025,0,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,19,10891899.26,Sistema,2025-12-01 19:00:00,1,12,4,2025,0,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,20,10667219.76,Sistema,2025-12-01 20:00:00,1,12,4,2025,0,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,21,10192751.24,Sistema,2025-12-01 21:00:00,1,12,4,2025,0,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,22,9529173.2,Sistema,2025-12-01 22:00:00,1,12,4,2025,0,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,23,8968265.82,Sistema,2025-12-01 23:00:00,1,12,4,2025,0,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,0,8500123.91,Sistema,2025-12-02 00:00:00,2,12,4,2025,1,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,1,8228403.79,Sistema,2025-12-02 01:00:00,2,12,4,2025,1,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,2,8034774.51,Sistema,2025-12-02 02:00:00,2,12,4,2025,1,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,3,7923113.72,Sistema,2025-12-02 03:00:00,2,12,4,2025,1,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,4,8082021.07,Sistema,2025-12-02 04:00:00,2,12,4,2025,1,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,5,8387137.07,Sistema,2025-12-02 05:00:00,2,12,4,2025,1,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,6,8688307.0,Sistema,2025-12-02 06:00:00,2,12,4,2025,1,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,7,9258936.53,Sistema,2025-12-02 07:00:00,2,12,4,2025,1,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,8,9668483.87,Sistema,2025-12-02 08:00:00,2,12,4,2025,1,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,9,9900992.59,Sistema,2025-12-02 09:00:00,2,12,4,2025,1,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,10,10203962.02,Sistema,2025-12-02 10:00:00,2,12,4,2025,1,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,11,10464308.84,Sistema,2025-12-02 11:00:00,2,12,4,2025,1,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,12,10533005.66,Sistema,2025-12-02 12:00:00,2,12,4,2025,1,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,13,10580985.21,Sistema,2025-12-02 13:00:00,2,12,4,2025,1,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,14,10752895.5,Sistema,2025-12-02 14:00:00,2,12,4,2025,1,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,15,10800212.47,Sistema,2025-12-02 15:00:00,2,12,4,2025,1,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,16,10696285.78,Sistema,2025-12-02 16:00:00,2,12,4,2025,1,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,17,10755470.7,Sistema,2025-12-02 17:00:00,2,12,4,2025,1,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,18,11287898.14,Sistema,2025-12-02 18:00:00,2,12,4,2025,1,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,19,11237239.02,Sistema,2025-12-02 19:00:00,2,12,4,2025,1,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,20,10949417.88,Sistema,2025-12-02 20:00:00,2,12,4,2025,1,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,21,10429468.96,Sistema,2025-12-02 21:00:00,2,12,4,2025,1,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,22,9820232.84,Sistema,2025-12-02 22:00:00,2,12,4,2025,1,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,23,9216790.3,Sistema,2025-12-02 23:00:00,2,12,4,2025,1,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,0,8719027.81,Sistema,2025-12-03 00:00:00,3,12,4,2025,2,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,1,8430480.13,Sistema,2025-12-03 01:00:00,3,12,4,2025,2,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,2,8231700.88,Sistema,2025-12-03 02:00:00,3,12,4,2025,2,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,3,8136617.65,Sistema,2025-12-03 03:00:00,3,12,4,2025,2,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,4,8271148.16,Sistema,2025-12-03 04:00:00,3,12,4,2025,2,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,5,8560028.72,Sistema,2025-12-03 05:00:00,3,12,4,2025,2,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,6,8838713.11,Sistema,2025-12-03 06:00:00,3,12,4,2025,2,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,7,9321091.56,Sistema,2025-12-03 07:00:00,3,12,4,2025,2,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,8,9699019.67,Sistema,2025-12-03 08:00:00,3,12,4,2025,2,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,9,10037618.65,Sistema,2025-12-03 09:00:00,3,12,4,2025,2,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,10,10363441.28,Sistema,2025-12-03 10:00:00,3,12,4,2025,2,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,11,10698178.61,Sistema,2025-12-03 11:00:00,3,12,4,2025,2,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,12,10689622.24,Sistema,2025-12-03 12:00:00,3,12,4,2025,2,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,13,10669722.85,Sistema,2025-12-03 13:00:00,3,12,4,2025,2,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,14,10910968.79,Sistema,2025-12-03 14:00:00,3,12,4,2025,2,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,15,10911563.65,Sistema,2025-12-03 15:00:00,3,12,4,2025,2,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,16,10816314.16,Sistema,2025-12-03 16:00:00,3,12,4,2025,2,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,17,10813903.14,Sistema,2025-12-03 17:00:00,3,12,4,2025,2,False,False
DemaReal,Demanda Real por Sistema,2025-11-27T00:00:00,2025-12-27T00:00:00,18,11366810.51,Sistema,2025-12-03 18:00:00,3,12,4,2025,2,False,False
